数据由python量化入门课程提供
股票代码,股票名称,交易日期,新浪概念,收盘价,涨跌幅,成交量,MACD_金叉死叉
sz000002,万科Ａ,22/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.26,0.00607,45124000,
sz000002,万科Ａ,21/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.18,0.004573,47172000,
sz000002,万科Ａ,18/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.12,0.001527,34457100,
sz000002,万科Ａ,17/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.1,-0.024572,61252900,
sz000002,万科Ａ,16/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.43,0.03149,70785500,
sz000002,万科Ａ,15/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.02,-0.012889,47673800,
sz000002,万科Ａ,14/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.19,-0.020787,56811600,
sz000002,万科Ａ,11/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.47,-0.00517,31345200,
sz000002,万科Ａ,10/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.54,-0.015988,41776800,
sz000002,万科Ａ,09/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.76,0.005848,83457600,
sz000002,万科Ａ,08/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.68,0.005882,65181100,
sz000002,万科Ａ,07/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.6,-0.043601,140058100,
sz000002,万科Ａ,02/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.22,-0.000703,229469600,
sz000002,万科Ａ,01/09/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.23,0.031159,195073000,
sz000002,万科Ａ,31/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.8,0.0162,143421300,
sz000002,万科Ａ,28/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.58,0.030349,137418600,
sz000002,万科Ａ,27/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.18,-0.005283,153356300,
sz000002,万科Ａ,26/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.25,0.019231,234684600,
sz000002,万科Ａ,25/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13,-0.014405,275062800,
sz000002,万科Ａ,24/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.19,-0.051761,341975700,
sz000002,万科Ａ,21/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.91,-0.02591,137928100,
sz000002,万科Ａ,20/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.28,-0.015172,84249300,
sz000002,万科Ａ,19/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.5,0.019691,99934100,
sz000002,万科Ａ,18/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.22,-0.036585,147844600,死叉
sz000002,万科Ａ,17/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.76,-0.012709,127326200,
sz000002,万科Ａ,14/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.95,0.004704,149400600,
sz000002,万科Ａ,13/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.88,-0.003349,116320800,
sz000002,万科Ａ,12/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.93,-0.041105,144525200,
sz000002,万科Ａ,11/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.57,0.033179,256740100,
sz000002,万科Ａ,10/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.07,0.032192,168630700,金叉
sz000002,万科Ａ,07/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.6,0.018131,86651800,
sz000002,万科Ａ,06/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.34,-0.007612,50953600,
sz000002,万科Ａ,05/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.45,-0.022989,76117700,
sz000002,万科Ａ,04/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.79,0.01232,80863200,
sz000002,万科Ａ,03/08/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.61,0.030324,153913600,
sz000002,万科Ａ,31/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.18,0.007102,122783900,
sz000002,万科Ａ,30/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.08,-0.035616,124346300,死叉
sz000002,万科Ａ,29/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.6,-0.001368,164106400,
sz000002,万科Ａ,28/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.62,0.029577,283619200,
sz000002,万科Ａ,27/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.2,-0.07852,312722100,
sz000002,万科Ａ,24/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.41,0.016491,465422700,
sz000002,万科Ａ,23/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.16,0.031293,337348700,
sz000002,万科Ａ,22/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.7,0.013094,234234300,
sz000002,万科Ａ,21/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.51,-0.022896,195781700,
sz000002,万科Ａ,20/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.35,0.01858,296150200,
sz000002,万科Ａ,17/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.07,0.02517,255267300,
sz000002,万科Ａ,16/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.7,-0.00068,177724500,
sz000002,万科Ａ,15/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.71,0.010997,268355400,
sz000002,万科Ａ,14/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.55,-0.036424,277962300,
sz000002,万科Ａ,13/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.1,0.008684,468795400,
sz000002,万科Ａ,10/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.97,0.028866,910770100,金叉
sz000002,万科Ａ,09/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.55,0.097285,607045100,
sz000002,万科Ａ,08/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.26,-0.088033,717086200,死叉
sz000002,万科Ａ,07/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.54,-0.022849,465093000,金叉
sz000002,万科Ａ,06/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.88,0.086131,616547400,
sz000002,万科Ａ,03/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.7,-0.03589,315467300,
sz000002,万科Ａ,02/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.21,-0.002807,334916000,
sz000002,万科Ａ,01/07/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.25,-0.018595,289250200,
sz000002,万科Ａ,30/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.52,0.060628,409226200,
sz000002,万科Ａ,29/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.69,0.01936,420797300,
sz000002,万科Ａ,26/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.43,-0.054225,307064100,
sz000002,万科Ａ,25/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.2,-0.012517,254473800,
sz000002,万科Ａ,24/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.38,0.007708,216188400,
sz000002,万科Ａ,23/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.27,0.053137,277647500,
sz000002,万科Ａ,19/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.55,-0.044429,218568300,
sz000002,万科Ａ,18/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.18,-0.027435,262541100,
sz000002,万科Ａ,17/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.58,0.013908,218612300,
sz000002,万科Ａ,16/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.38,-0.038127,266842900,
sz000002,万科Ａ,15/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.95,-0.034238,274181000,死叉
sz000002,万科Ａ,12/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.48,0.010444,246793600,
sz000002,万科Ａ,11/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.32,-0.012887,231757000,
sz000002,万科Ａ,10/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.52,-0.00894,282956400,
sz000002,万科Ａ,09/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.66,-0.026119,425738600,
sz000002,万科Ａ,08/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,16.08,0.032755,584961500,
sz000002,万科Ａ,05/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.57,0.038692,564150500,
sz000002,万科Ａ,04/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.99,-0.003987,375206800,
sz000002,万科Ａ,03/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.05,0.016892,301371800,
sz000002,万科Ａ,02/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.8,-0.005376,267869100,
sz000002,万科Ａ,01/06/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.88,0.036934,310039900,
sz000002,万科Ａ,29/05/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.35,0,284531600,
sz000002,万科Ａ,28/05/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.35,-0.068182,450320200,
sz000002,万科Ａ,27/05/2015,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,15.4,-0.023462,412444800,
