,ts_code,symbol,name,area,industry,list_date
1249,002808.SZ,002808,恒久科技,江苏,元器件,20160812
1250,002809.SZ,002809,红墙股份,广东,化工原料,20160823
1251,002810.SZ,002810,山东赫达,山东,化工原料,20160826
1252,002811.SZ,002811,亚泰国际,深圳,装修装饰,20160908
1253,002812.SZ,002812,恩捷股份,云南,广告包装,20160914
1254,002813.SZ,002813,路畅科技,深圳,汽车配件,20161012
1255,002815.SZ,002815,崇达技术,深圳,元器件,20161012
1256,002816.SZ,002816,和科达,深圳,专用机械,20161025
1257,002817.SZ,002817,黄山胶囊,安徽,化学制药,20161025
1258,002818.SZ,002818,富森美,四川,房产服务,20161109
1259,002819.SZ,002819,东方中科,北京,电器仪表,20161111
1260,002820.SZ,002820,桂发祥,天津,食品,20161118
1261,002821.SZ,002821,凯莱英,天津,生物制药,20161118
1262,002822.SZ,002822,中装建设,深圳,装修装饰,20161129
1263,002823.SZ,002823,凯中精密,深圳,机械基件,20161124
1264,002824.SZ,002824,和胜股份,广东,铝,20170112
1265,002825.SZ,002825,纳尔股份,上海,化工原料,20161129
1266,002826.SZ,002826,易明医药,西藏,中成药,20161209
1267,002827.SZ,002827,高争民爆,西藏,化工原料,20161209
1268,002828.SZ,002828,贝肯能源,新疆,石油开采,20161208
1269,002829.SZ,002829,星网宇达,北京,通信设备,20161213
1270,002830.SZ,002830,名雕股份,深圳,装修装饰,20161213
1271,002831.SZ,002831,裕同科技,深圳,广告包装,20161216
1272,002832.SZ,002832,比音勒芬,广东,服饰,20161223
1273,002833.SZ,002833,弘亚数控,广东,专用机械,20161228
1274,002835.SZ,002835,同为股份,深圳,元器件,20161228
1275,002836.SZ,002836,新宏泽,广东,广告包装,20161229
1276,002837.SZ,002837,英维克,深圳,专用机械,20161229
1277,002838.SZ,002838,道恩股份,山东,塑料,20170106
1278,002839.SZ,002839,张家港行,江苏,银行,20170124
1279,002840.SZ,002840,华统股份,浙江,食品,20170110
1280,002841.SZ,002841,视源股份,广东,元器件,20170119
1281,002842.SZ,002842,翔鹭钨业,广东,小金属,20170119
1282,002843.SZ,002843,泰嘉股份,湖南,钢加工,20170120
1283,002845.SZ,002845,同兴达,深圳,元器件,20170125
1284,002846.SZ,002846,英联股份,广东,广告包装,20170207
1285,002847.SZ,002847,盐津铺子,湖南,食品,20170208
1286,002848.SZ,002848,高斯贝尔,湖南,通信设备,20170213
1287,002849.SZ,002849,威星智能,浙江,电器仪表,20170217
1288,002850.SZ,002850,科达利,深圳,机械基件,20170302
1289,002851.SZ,002851,麦格米特,深圳,电气设备,20170306
1290,002852.SZ,002852,道道全,湖南,食品,20170310
1291,002853.SZ,002853,皮阿诺,广东,家居用品,20170310
1292,002855.SZ,002855,捷荣技术,广东,塑料,20170321
1293,002856.SZ,002856,美芝股份,深圳,装修装饰,20170320
1294,002857.SZ,002857,三晖电气,河南,电器仪表,20170323
1295,002858.SZ,002858,力盛赛车,上海,文教休闲,20170324
1296,002859.SZ,002859,洁美科技,浙江,元器件,20170407
1297,002860.SZ,002860,星帅尔,浙江,电气设备,20170412
1298,002861.SZ,002861,瀛通通讯,湖北,通信设备,20170413
1299,002862.SZ,002862,实丰文化,广东,文教休闲,20170411
1300,002863.SZ,002863,今飞凯达,浙江,汽车配件,20170418
1301,002864.SZ,002864,盘龙药业,陕西,中成药,20171116
1302,002865.SZ,002865,钧达股份,海南,汽车配件,20170425
1303,002866.SZ,002866,传艺科技,江苏,IT设备,20170426
1304,002867.SZ,002867,周大生,深圳,服饰,20170427
1305,002868.SZ,002868,绿康生化,福建,农业综合,20170503
1306,002869.SZ,002869,金溢科技,深圳,通信设备,20170515
1307,002870.SZ,002870,香山股份,广东,电器仪表,20170515
1308,002871.SZ,002871,伟隆股份,山东,机械基件,20170511
1309,002872.SZ,002872,*ST天圣,重庆,化学制药,20170519
1310,002873.SZ,002873,新天药业,贵州,中成药,20170519
1311,002875.SZ,002875,安奈儿,深圳,服饰,20170601
1312,002876.SZ,002876,三利谱,深圳,元器件,20170525
1313,002877.SZ,002877,智能自控,江苏,电器仪表,20170605
1314,002878.SZ,002878,元隆雅图,北京,文教休闲,20170606
1315,002879.SZ,002879,长缆科技,湖南,电气设备,20170707
1316,002880.SZ,002880,卫光生物,深圳,生物制药,20170616
1317,002881.SZ,002881,美格智能,深圳,通信设备,20170622
1318,002882.SZ,002882,金龙羽,深圳,电气设备,20170717
1319,002883.SZ,002883,中设股份,江苏,建筑工程,20170620
1320,002884.SZ,002884,凌霄泵业,广东,专用机械,20170711
1321,002885.SZ,002885,京泉华,深圳,元器件,20170627
1322,002886.SZ,002886,沃特股份,深圳,塑料,20170627
1323,002887.SZ,002887,绿茵生态,天津,环境保护,20170801
1324,002888.SZ,002888,惠威科技,广东,元器件,20170721
1325,002889.SZ,002889,东方嘉盛,深圳,仓储物流,20170731
1326,002890.SZ,002890,弘宇股份,山东,农用机械,20170802
1327,002891.SZ,002891,中宠股份,山东,饲料,20170821
1328,002892.SZ,002892,科力尔,湖南,电气设备,20170817
1329,002893.SZ,002893,华通热力,北京,供气供热,20170915
1330,002895.SZ,002895,川恒股份,贵州,化工原料,20170825
1331,002896.SZ,002896,中大力德,浙江,机械基件,20170829
1332,002897.SZ,002897,意华股份,浙江,元器件,20170907
1333,002898.SZ,002898,赛隆药业,广东,化学制药,20170912
1334,002899.SZ,002899,英派斯,山东,文教休闲,20170915
1335,002900.SZ,002900,哈三联,黑龙江,化学制药,20170922
1336,002901.SZ,002901,大博医疗,福建,医疗保健,20170922
1337,002902.SZ,002902,铭普光磁,广东,元器件,20170929
1338,002903.SZ,002903,宇环数控,湖南,机床制造,20171013
1339,002905.SZ,002905,金逸影视,广东,影视音像,20171016
1340,002906.SZ,002906,华阳集团,广东,汽车配件,20171013
1341,002907.SZ,002907,华森制药,重庆,化学制药,20171020
1342,002908.SZ,002908,德生科技,广东,元器件,20171020
1343,002909.SZ,002909,集泰股份,广东,化工原料,20171026
1344,002910.SZ,002910,庄园牧场,甘肃,乳制品,20171031
1345,002911.SZ,002911,佛燃股份,广东,供气供热,20171122
1346,002912.SZ,002912,中新赛克,深圳,软件服务,20171121
1347,002913.SZ,002913,奥士康,湖南,元器件,20171201
1348,002915.SZ,002915,中欣氟材,浙江,化工原料,20171205
1349,002916.SZ,002916,深南电路,深圳,元器件,20171213
1350,002917.SZ,002917,金奥博,深圳,化工原料,20171208
1351,002918.SZ,002918,蒙娜丽莎,广东,其他建材,20171219
1352,002919.SZ,002919,名臣健康,广东,日用化工,20171218
1353,002920.SZ,002920,德赛西威,广东,汽车配件,20171226
1354,002921.SZ,002921,联诚精密,山东,汽车配件,20171227
1355,002922.SZ,002922,伊戈尔,广东,电气设备,20171229
1356,002923.SZ,002923,润都股份,广东,化学制药,20180105
1357,002925.SZ,002925,盈趣科技,福建,元器件,20180115
1358,002926.SZ,002926,华西证券,四川,证券,20180205
1359,002927.SZ,002927,泰永长征,贵州,电气设备,20180223
1360,002928.SZ,002928,华夏航空,贵州,空运,20180302
1361,002929.SZ,002929,润建股份,广西,通信设备,20180301
1362,002930.SZ,002930,宏川智慧,广东,仓储物流,20180328
1363,002931.SZ,002931,锋龙股份,浙江,汽车配件,20180403
1364,002932.SZ,002932,明德生物,湖北,医疗保健,20180710
1365,002933.SZ,002933,新兴装备,北京,航空,20180828
1366,002935.SZ,002935,天奥电子,四川,元器件,20180903
1367,002936.SZ,002936,郑州银行,河南,银行,20180919
1368,002937.SZ,002937,兴瑞科技,浙江,元器件,20180926
1369,002938.SZ,002938,鹏鼎控股,深圳,元器件,20180918
1370,002939.SZ,002939,长城证券,深圳,证券,20181026
1371,002940.SZ,002940,昂利康,浙江,化学制药,20181023
1372,002941.SZ,002941,新疆交建,新疆,建筑工程,20181128
1373,002942.SZ,002942,新农股份,浙江,农药化肥,20181205
1374,002943.SZ,002943,宇晶股份,湖南,机床制造,20181129
1375,002945.SZ,002945,华林证券,西藏,证券,20190117
1376,002946.SZ,002946,新乳业,四川,乳制品,20190125
1377,002947.SZ,002947,恒铭达,江苏,元器件,20190201
1378,002948.SZ,002948,青岛银行,山东,银行,20190116
1379,002949.SZ,002949,华阳国际,深圳,建筑工程,20190226
1380,002950.SZ,002950,奥美医疗,湖北,医疗保健,20190311
1381,002951.SZ,002951,金时科技,四川,广告包装,20190315
1382,002952.SZ,002952,亚世光电,辽宁,元器件,20190328
1383,002953.SZ,002953,日丰股份,广东,电气设备,20190509
1384,002955.SZ,002955,鸿合科技,北京,IT设备,20190523
1385,002956.SZ,002956,西麦食品,广西,食品,20190619
1386,002957.SZ,002957,科瑞技术,深圳,专用机械,20190726
1387,002958.SZ,002958,青农商行,山东,银行,20190326
1388,002959.SZ,002959,小熊电器,广东,家用电器,20190823
1389,002960.SZ,002960,青鸟消防,河北,专用机械,20190809
1390,002961.SZ,002961,瑞达期货,福建,多元金融,20190905
1391,002962.SZ,002962,五方光电,湖北,元器件,20190917
1392,002963.SZ,002963,豪尔赛,北京,装修装饰,20191028
1393,002965.SZ,002965,祥鑫科技,广东,汽车配件,20191025
1394,002966.SZ,002966,苏州银行,江苏,银行,20190802
1395,002967.SZ,002967,广电计量,广东,综合类,20191108
1396,003816.SZ,003816,中国广核,深圳,新型电力,20190826
1397,300001.SZ,300001,特锐德,山东,电气设备,20091030
1398,300002.SZ,300002,神州泰岳,北京,软件服务,20091030
1399,300003.SZ,300003,乐普医疗,北京,医疗保健,20091030
1400,300004.SZ,300004,南风股份,广东,电气设备,20091030
1401,300005.SZ,300005,探路者,北京,服饰,20091030
1402,300006.SZ,300006,莱美药业,重庆,化学制药,20091030
1403,300007.SZ,300007,汉威科技,河南,电器仪表,20091030
1404,300008.SZ,300008,天海防务,上海,船舶,20091030
1405,300009.SZ,300009,安科生物,安徽,生物制药,20091030
1406,300010.SZ,300010,立思辰,北京,软件服务,20091030
1407,300011.SZ,300011,鼎汉技术,北京,运输设备,20091030
1408,300012.SZ,300012,华测检测,深圳,电器仪表,20091030
1409,300013.SZ,300013,新宁物流,江苏,仓储物流,20091030
1410,300014.SZ,300014,亿纬锂能,广东,电气设备,20091030
1411,300015.SZ,300015,爱尔眼科,湖南,医疗保健,20091030
1412,300016.SZ,300016,北陆药业,北京,中成药,20091030
1413,300017.SZ,300017,网宿科技,上海,电信运营,20091030
1414,300018.SZ,300018,中元股份,湖北,电气设备,20091030
1415,300019.SZ,300019,硅宝科技,四川,化工原料,20091030
1416,300020.SZ,300020,银江股份,浙江,软件服务,20091030
1417,300021.SZ,300021,大禹节水,甘肃,农业综合,20091030
1418,300022.SZ,300022,吉峰科技,四川,农用机械,20091030
1419,300023.SZ,300023,宝德股份,陕西,专用机械,20091030
1420,300024.SZ,300024,机器人,辽宁,专用机械,20091030
1421,300025.SZ,300025,华星创业,浙江,通信设备,20091030
1422,300026.SZ,300026,红日药业,天津,中成药,20091030
1423,300027.SZ,300027,华谊兄弟,浙江,影视音像,20091030
1424,300029.SZ,300029,天龙光电,江苏,专用机械,20091225
1425,300030.SZ,300030,阳普医疗,广东,医疗保健,20091225
1426,300031.SZ,300031,宝通科技,江苏,互联网,20091225
1427,300032.SZ,300032,金龙机电,浙江,元器件,20091225
1428,300033.SZ,300033,同花顺,浙江,软件服务,20091225
1429,300034.SZ,300034,钢研高纳,北京,小金属,20091225
1430,300035.SZ,300035,中科电气,湖南,电气设备,20091225
1431,300036.SZ,300036,超图软件,北京,软件服务,20091225
1432,300037.SZ,300037,新宙邦,深圳,化工原料,20100108
1433,300038.SZ,300038,数知科技,北京,互联网,20100108
1434,300039.SZ,300039,上海凯宝,上海,中成药,20100108
1435,300040.SZ,300040,九洲电气,黑龙江,电气设备,20100108
1436,300041.SZ,300041,回天新材,湖北,化工原料,20100108
1437,300042.SZ,300042,朗科科技,深圳,IT设备,20100108
1438,300043.SZ,300043,星辉娱乐,广东,文教休闲,20100120
1439,300044.SZ,300044,赛为智能,深圳,软件服务,20100120
1440,300045.SZ,300045,华力创通,北京,IT设备,20100120
1441,300046.SZ,300046,台基股份,湖北,半导体,20100120
1442,300047.SZ,300047,天源迪科,深圳,软件服务,20100120
1443,300048.SZ,300048,合康新能,北京,电气设备,20100120
1444,300049.SZ,300049,福瑞股份,内蒙,医疗保健,20100120
1445,300050.SZ,300050,世纪鼎利,广东,软件服务,20100120
1446,300051.SZ,300051,三五互联,福建,互联网,20100211
1447,300052.SZ,300052,中青宝,深圳,互联网,20100211
1448,300053.SZ,300053,欧比特,广东,半导体,20100211
1449,300054.SZ,300054,鼎龙股份,湖北,化工原料,20100211
1450,300055.SZ,300055,万邦达,北京,环境保护,20100226
1451,300056.SZ,300056,三维丝,福建,环境保护,20100226
1452,300057.SZ,300057,万顺新材,广东,广告包装,20100226
1453,300058.SZ,300058,蓝色光标,北京,广告包装,20100226
1454,300059.SZ,300059,东方财富,上海,证券,20100319
1455,300061.SZ,300061,康旗股份,上海,多元金融,20100319
1456,300062.SZ,300062,中能电气,福建,电气设备,20100319
1457,300063.SZ,300063,天龙集团,广东,互联网,20100326
1458,300064.SZ,300064,豫金刚石,河南,矿物制品,20100326
1459,300065.SZ,300065,海兰信,北京,软件服务,20100326
1460,300066.SZ,300066,三川智慧,江西,电器仪表,20100326
1461,300067.SZ,300067,安诺其,上海,染料涂料,20100421
1462,300068.SZ,300068,南都电源,浙江,电气设备,20100421
1463,300069.SZ,300069,金利华电,浙江,电气设备,20100421
1464,300070.SZ,300070,碧水源,北京,环境保护,20100421
1465,300071.SZ,300071,华谊嘉信,北京,广告包装,20100421
1466,300072.SZ,300072,三聚环保,北京,环境保护,20100427
1467,300073.SZ,300073,当升科技,北京,矿物制品,20100427
1468,300074.SZ,300074,华平股份,上海,通信设备,20100427
1469,300075.SZ,300075,数字政通,北京,软件服务,20100427
1470,300076.SZ,300076,GQY视讯,浙江,IT设备,20100430
1471,300077.SZ,300077,国民技术,深圳,半导体,20100430
1472,300078.SZ,300078,思创医惠,浙江,元器件,20100430
1473,300079.SZ,300079,数码科技,北京,通信设备,20100430
1474,300080.SZ,300080,易成新能,河南,半导体,20100625
1475,300081.SZ,300081,恒信东方,北京,文教休闲,20100520
1476,300082.SZ,300082,奥克股份,辽宁,化工原料,20100520
1477,300083.SZ,300083,劲胜智能,广东,元器件,20100520
1478,300084.SZ,300084,海默科技,甘肃,石油开采,20100520
1479,300085.SZ,300085,银之杰,深圳,软件服务,20100526
1480,300086.SZ,300086,康芝药业,海南,化学制药,20100526
1481,300087.SZ,300087,荃银高科,安徽,种植业,20100526
1482,300088.SZ,300088,长信科技,安徽,元器件,20100526
1483,300089.SZ,300089,文化长城,广东,文教休闲,20100625
1484,300090.SZ,300090,盛运环保,安徽,环境保护,20100625
1485,300091.SZ,300091,金通灵,江苏,机械基件,20100625
1486,300092.SZ,300092,科新机电,四川,专用机械,20100708
1487,300093.SZ,300093,金刚玻璃,广东,玻璃,20100708
1488,300094.SZ,300094,国联水产,广东,渔业,20100708
1489,300095.SZ,300095,华伍股份,江西,机械基件,20100728
1490,300096.SZ,300096,易联众,福建,软件服务,20100728
1491,300097.SZ,300097,智云股份,辽宁,电器仪表,20100728
1492,300098.SZ,300098,高新兴,广东,通信设备,20100728
1493,300099.SZ,300099,精准信息,山东,电器仪表,20100806
1494,300100.SZ,300100,双林股份,浙江,汽车服务,20100806
1495,300101.SZ,300101,振芯科技,四川,通信设备,20100806
1496,300102.SZ,300102,乾照光电,福建,半导体,20100812
1497,300103.SZ,300103,达刚控股,陕西,工程机械,20100812
1498,300105.SZ,300105,龙源技术,山东,电器仪表,20100820
1499,300106.SZ,300106,西部牧业,新疆,农业综合,20100820
1500,300107.SZ,300107,建新股份,河北,化工原料,20100820
1501,300108.SZ,300108,吉药控股,吉林,中成药,20100825
1502,300109.SZ,300109,新开源,河南,化工原料,20100825
1503,300110.SZ,300110,华仁药业,山东,化学制药,20100825
1504,300111.SZ,300111,向日葵,浙江,半导体,20100827
1505,300112.SZ,300112,万讯自控,深圳,电器仪表,20100827
1506,300113.SZ,300113,顺网科技,浙江,互联网,20100827
1507,300114.SZ,300114,中航电测,陕西,元器件,20100827
1508,300115.SZ,300115,长盈精密,深圳,元器件,20100902
1509,300116.SZ,300116,坚瑞沃能,陕西,电气设备,20100902
1510,300117.SZ,300117,嘉寓股份,北京,装修装饰,20100902
1511,300118.SZ,300118,东方日升,浙江,半导体,20100902
1512,300119.SZ,300119,瑞普生物,天津,生物制药,20100917
1513,300120.SZ,300120,经纬辉开,天津,元器件,20100917
1514,300121.SZ,300121,阳谷华泰,山东,化工原料,20100917
1515,300122.SZ,300122,智飞生物,重庆,生物制药,20100928
1516,300123.SZ,300123,亚光科技,湖南,船舶,20100928
1517,300124.SZ,300124,汇川技术,深圳,电器仪表,20100928
1518,300125.SZ,300125,易世达,辽宁,电气设备,20101013
1519,300126.SZ,300126,锐奇股份,上海,轻工机械,20101013
1520,300127.SZ,300127,银河磁体,四川,元器件,20101013
1521,300128.SZ,300128,锦富技术,江苏,元器件,20101013
1522,300129.SZ,300129,泰胜风能,上海,电气设备,20101019
1523,300130.SZ,300130,新国都,深圳,IT设备,20101019
1524,300131.SZ,300131,英唐智控,深圳,元器件,20101019
1525,300132.SZ,300132,青松股份,福建,化工原料,20101026
